2,4,1,3,0,0,0,0,0,0
0,0,1,0,1,0,1,0,-1,0
0.05,0.05,1,0,1,0,1,0,-1,0
0.1,0.1,1,0,1,0,1,0,-1,0
0.15,0.15,1,0,1,0,1,0,-1,0
0.2,0.2,1,0,1,0,1,0,-1,0
0.25,0.25,1,0,1,0,1,0,-1,0
0.3,0.3,1,0,1,0,1,0,-1,0
0.35,0.35,1,0,1,0,1,0,-1,0
0.4,0.4,1,0,1,0,1,0,-1,0
0.45,0.45,1,0,1,0,1,0,-1,0
0.5,0.5,1,0,1,0,1,0,-1,0
0.55,0.55,1,0,1,0,1,0,-1,0
0.6,0.6,1,0,1,0,1,0,-1,0
0.65,0.65,1,0,1,0,1,0,-1,0
0.7,0.7,1,0,1,0,1,0,-1,0
0.75,0.75,1,0,1,0,1,0,-1,0
0.8,0.8,1,0,1,0,1,0,-1,0
0.85,0.85,1,0,1,0,1,0,-1,0
0.9,0.9,1,0,1,0,1,0,-1,0
0.95,0.95,1,0,1,0,1,0,-1,0
1,1,1,0,1,0,1,0,-1,0
1.05,1.05,1,0,1,0,1,0,-1,0
1.1,1.1,1,0,1,0,1,0,-1,0
1.15,1.15,1,0,1,1,1,0,-1,0
1.2,1.2,1,1,1,1,1,0,-1,0
1.25,1.25,1,1,1,1,1,0,-1,0
1.3,1.3,1,1,1,1,1,0,-1,0
1.35,1.35,1,1,1,1,1,0,-1,0
1.4,1.4,1,1,1,1,1,0,-1,0
1.45,1.45,1,1,1,1,1,0,-1,-1
1.5,1.5,1,1,1,1,1,1,-1,-1
1.55,1.55,1,1,1,1,1,1,-1,-1
1.6,1.6,1,1,1,1,1,1,-1,-1
1.65,1.65,1,1,1,1,1,1,-1,-1
1.7,1.7,1,1,1,1,1,1,-1,-1
1.75,1.75,1,1,1,1,1,1,-1,-1
1.8,1.8,1,1,1,1,1,1,-1,-1
1.85,1.85,1,1,1,1,1,1,-1,-1
1.9,1.9,1,1,1,1,1,1,-1,-1
1.95,1.95,1,1,1,1,1,1,-1,-1
2,2,1,1,1,1,1,1,-1,-1
2.05,2.05,1,1,1,1,1,1,-1,0
2.1,2.1,1,1,1,1,1,1,-1,0
2.15,2.15,1,1,1,1,1,1,-1,0
2.2,2.2,1,1,1,1,1,1,-1,0
2.25,2.25,1,1,1,1,1,1,-1,-0
2.3,2.3,1,1,1,1,1,1,-1,-1
2.35,2.35,1,1,1,1,1,1,-1,0
2.4,2.4,1,1,1,1,1,1,-1,-0
2.45,2.45,1,1,1,1,1,1,-1,-1
2.5,2.5,1,1,1,1,1,1,-1,0
2.55,2.55,1,1,1,1,1,1,-1,0
2.6,2.6,1,1,1,1,1,1,-1,0
2.65,2.65,1,1,1,1,1,1,-1,0
2.7,2.7,1,1,1,1,1,1,-1,0
2.75,2.75,1,1,1,1,1,1,-1,0
2.8,2.8,1,1,1,1,1,1,-1,0
2.85,2.85,1,1,1,1,1,1,-1,0
2.9,2.9,1,1,1,1,1,0,-1,0
2.95,2.95,-1,1,1,1,0,1,-0,0
3,3,-1,1,0,1,-1,1,0,0
3.05,3.05,-1,1,0,1,-1,1,0,0
3.1,3.1,-1,1,0,1,-1,1,0,0
3.15,3.15,-1,1,0,1,-1,1,0,0
3.2,3.2,-1,1,0,1,-1,1,0,0
3.25,3.25,-1,0,0,1,-1,1,0,0
3.3,3.3,-1,0,0,1,-1,1,0,0
3.35,3.35,-1,1,0,1,-1,1,0,0
3.4,3.4,-1,1,0,1,-1,1,0,0
3.45,3.45,-1,0,0,1,-1,1,0,0
3.5,3.5,-1,1,0,1,-1,0,0,0
3.55,3.55,-1,1,0,1,-1,0,0,0
3.6,3.6,-1,1,0,1,-1,0,0,0
3.65,3.65,-1,1,0,1,-1,0,0,0
3.7,3.7,-1,1,0,1,-1,0,0,0
3.75,3.75,-1,0,0,0,-1,0,0,0
3.8,3.8,-1,-1,0,0,-1,0,0,0
3.85,3.85,-1,-1,0,0,-1,0,0,0
3.9,3.9,-1,-1,0,0,-1,0,0,0
3.95,3.95,-1,-1,0,0,-1,0,0,0
4,4,-1,-1,0,0,-1,0,0,0
4.05,4.05,-1,-1,0,0,-1,0,0,0
4.1,4.1,-1,-1,0,0,-1,0,0,0
4.15,4.15,-1,-1,0,0,-1,0,0,0
4.2,4.2,-1,-1,0,0,-1,0,0,0
4.25,4.25,-1,-1,0,0,-1,-1,0,0
4.3,4.3,-1,-1,0,0,-1,-1,0,0
4.35,4.35,-1,-1,0,0,-1,-1,0,0
4.4,4.4,-1,-1,0,0,-1,-1,0,0
4.45,4.45,-1,-1,0,0,-1,-1,0,0
4.5,4.5,-1,-1,0,0,-1,-1,0,0
4.55,4.55,-1,-1,0,0,-1,-1,0,0
4.6,4.6,-1,-1,0,0,-1,-1,0,0
4.65,4.65,-1,-1,0,0,-1,-1,0,0
4.7,4.7,-1,-1,0,0,-1,-1,0,0
4.75,4.75,-1,-1,0,0,-1,-1,0,0
4.8,4.8,-1,-1,0,0,-1,-1,0,0
4.85,4.85,-1,-1,0,0,-1,-1,0,0
4.9,4.9,-1,-1,0,0,-1,-1,0,0
4.95,4.95,-1,-1,0,0,-1,-1,0,0
5,5,-1,-1,0,0,-1,-1,0,0
5.05,5.05,-1,-1,0,0,-1,-1,0,0
5.1,5.1,-1,-1,0,0,-1,-1,0,0
5.15,5.15,-1,-1,0,0,-1,-1,0,0
5.2,5.2,-1,-1,0,0,-1,-1,0,0
5.25,5.25,-1,-1,0,0,-1,-1,0,0
5.3,5.3,-1,-1,0,0,-1,-0,0,0
5.35,5.35,-1,-1,0,0,-1,-1,0,0
5.4,5.4,-1,-1,0,0,-1,-1,0,0
5.45,5.45,-1,-1,0,0,-1,-0,0,0
5.5,5.5,-1,-1,0,0,-1,-1,0,0
5.55,5.55,-1,-1,0,0,-1,-1,0,0
5.6,5.6,-1,-1,0,0,-1,-1,0,0
5.65,5.65,-1,-1,0,0,-1,-1,0,0
5.7,5.7,-1,-1,0,0,-1,-1,0,0
5.75,5.75,-1,-1,0,0,-1,-1,0,0
5.8,5.8,-1,-1,0,0,-1,-1,0,0
5.85,5.85,-1,-1,0,0,-1,-1,0,0
5.9,5.9,-1,-1,0,0,-1,-1,0,0
5.95,5.95,-1,-1,0,0,-1,-1,-0,0
6,6,0,-1,1,0,1,-1,-1,0
6.05,6.05,0,-1,1,0,1,-1,-1,0
6.1,6.1,0,-1,1,0,1,-1,-1,0
6.15,6.15,0,-1,1,0,1,-1,-1,0
6.2,6.2,0,-1,1,0,1,-1,-1,0
6.25,6.25,0,-1,1,0,1,-1,-1,0
6.3,6.3,0,-1,1,0,1,-1,-1,0
6.35,6.35,0,-1,1,0,1,-1,-1,0
6.4,6.4,0,-1,1,0,1,-1,-1,0
6.45,6.45,0,-1,1,0,1,-1,-1,0
6.5,6.5,0,-1,1,0,1,-1,-1,0
6.55,6.55,0,-1,1,0,1,-1,-1,0
6.6,6.6,0,-1,1,0,1,-1,-1,0
6.65,6.65,0,-1,1,0,1,-1,-1,0
6.7,6.7,0,-1,1,0,1,-1,-1,0
6.75,6.75,0,-1,1,0,1,-1,-1,0
6.8,6.8,0,-1,1,0,1,-0,-1,0
6.85,6.85,0,-0,1,0,1,0,-1,0
6.9,6.9,0,0,1,1,1,0,-1,0
6.95,6.95,0,-1,1,1,1,0,-1,0
7,7,0,1,1,1,1,1,-1,0
7.05,7.05,0,1,1,1,1,1,-1,-0
7.1,7.1,0,1,1,1,1,1,-1,-1
7.15,7.15,0,1,1,1,1,1,-1,-1
7.2,7.2,0,1,1,1,1,1,-1,-1
7.25,7.25,0,1,1,1,1,1,-1,-1
7.3,7.3,0,1,1,1,1,1,-1,-1
