3,1,4,2,0,0,0,0,0,0
0,0,1,0,-1,0,0,0,-1,0
0.05,0.05,1,0,-1,0,0,0,-1,0
0.1,0.1,1,0,-1,0,0,0,-1,0
0.15,0.15,1,0,-1,0,0,0,-1,0
0.2,0.2,1,0,-1,0,0,0,-1,0
0.25,0.25,1,0,-1,0,0,0,-1,0
0.3,0.3,1,0,-1,0,0,0,-1,0
0.35,0.35,1,0,-1,0,0,0,-1,0
0.4,0.4,1,0,-1,0,0,0,-1,0
0.45,0.45,1,0,-1,0,0,0,-1,0
0.5,0.5,1,0,-1,0,0,0,-1,0
0.55,0.55,1,0,-1,0,0,0,-1,0
0.6,0.6,1,0,-1,0,0,0,-1,0
0.65,0.65,1,0,-1,0,0,0,-1,0
0.7,0.7,1,0,-1,0,0,0,-1,0
0.75,0.75,1,0,-1,0,0,0,-1,0
0.8,0.8,1,0,-1,0,0,0,-1,0
0.85,0.85,1,0,-1,0,0,0,-1,0
0.9,0.9,1,0,-1,0,0,0,-1,0
0.95,0.95,1,0,-1,0,0,0,-1,0
1,1,1,0,-1,0,0,0,-1,0
1.05,1.05,1,0,-1,0,0,0,-1,0
1.1,1.1,1,1,-1,0,0,0,-1,0
1.15,1.15,1,1,-1,0,0,0,-1,0
1.2,1.2,1,1,-1,0,0,0,-1,0
1.25,1.25,1,1,-1,0,0,0,-1,0
1.3,1.3,1,1,-1,0,0,0,-1,0
1.35,1.35,1,1,-1,0,0,0,-1,0
1.4,1.4,1,1,-1,0,0,0,-1,0
1.45,1.45,1,1,-1,0,0,0,-1,0
1.5,1.5,1,1,-1,0,0,0,-1,0
1.55,1.55,1,1,-1,0,0,0,-1,0
1.6,1.6,1,1,-1,0,0,0,-1,0
1.65,1.65,1,1,-1,-1,0,0,-1,0
1.7,1.7,1,1,-1,-1,0,0,-1,0
1.75,1.75,1,1,-1,-1,0,0,-1,0
1.8,1.8,1,1,-1,-0,0,0,-1,-1
1.85,1.85,1,1,-1,-1,0,0,-1,-1
1.9,1.9,1,1,-1,-1,0,0,-1,-1
1.95,1.95,1,1,-1,-1,0,0,-1,-1
2,2,1,1,-1,-1,0,0,-1,-1
2.05,2.05,1,1,-1,-1,0,0,-1,-1
2.1,2.1,1,1,-1,-1,0,0,-1,-1
2.15,2.15,1,1,-1,-1,0,0,-1,-1
2.2,2.2,1,1,-1,-1,0,0,-1,-1
2.25,2.25,1,1,-1,-1,0,0,-1,-1
2.3,2.3,1,1,-1,-1,0,0,-1,-1
2.35,2.35,1,1,-1,-1,0,0,-1,-1
2.4,2.4,1,1,-1,-1,0,0,-1,-1
2.45,2.45,1,1,-1,-1,0,0,-1,-1
2.5,2.5,1,1,-1,-1,0,0,-1,-1
2.55,2.55,1,1,-1,-1,0,0,-1,-1
2.6,2.6,1,1,-1,-1,0,0,-1,-1
2.65,2.65,1,1,-1,-1,0,0,-1,-1
2.7,2.7,1,1,-1,-1,0,0,-1,-1
2.75,2.75,1,1,-1,-1,0,0,-1,-1
2.8,2.8,1,1,-1,-1,0,0,-1,-1
2.85,2.85,1,1,-1,-1,0,0,-1,-1
2.9,2.9,1,1,-1,-1,0,0,-1,-1
2.95,2.95,1,1,-0,-1,1,0,-0,-1
3,3,0,1,0,-1,1,0,0,-1
3.05,3.05,0,1,0,-1,1,0,0,-1
3.1,3.1,0,1,0,-1,1,0,0,-1
3.15,3.15,0,1,0,-1,1,0,0,-1
3.2,3.2,0,1,0,-1,1,0,0,-1
3.25,3.25,0,1,0,-1,1,0,0,-1
3.3,3.3,0,1,0,-1,1,0,0,-1
3.35,3.35,0,1,0,-1,1,0,0,-1
3.4,3.4,0,1,0,-1,1,0,0,-1
3.45,3.45,0,1,0,-1,1,0,0,-1
3.5,3.5,0,1,0,-1,1,0,0,-1
3.55,3.55,0,1,0,-1,1,0,0,-1
3.6,3.6,0,1,0,-1,1,0,0,-1
3.65,3.65,0,1,0,-1,1,0,0,-1
3.7,3.7,0,1,0,-1,1,0,0,-1
3.75,3.75,0,1,0,-1,1,0,0,-0
3.8,3.8,0,1,0,-1,1,0,0,0
3.85,3.85,0,1,0,-1,1,0,0,0
3.9,3.9,0,0,0,-1,1,0,0,0
3.95,3.95,0,0,0,-1,1,0,0,0
4,4,0,1,0,1,1,1,0,0
4.05,4.05,0,0,0,1,1,1,0,0
4.1,4.1,0,0,0,1,1,1,0,0
4.15,4.15,0,0,0,1,1,1,0,0
4.2,4.2,0,0,0,1,1,1,0,0
4.25,4.25,0,0,0,1,1,1,0,0
4.3,4.3,0,0,0,1,1,1,0,0
4.35,4.35,0,0,0,1,1,1,0,0
4.4,4.4,0,0,0,1,1,1,0,0
4.45,4.45,0,0,0,1,1,1,0,0
4.5,4.5,0,0,0,1,1,1,0,0
4.55,4.55,0,0,0,0,1,1,0,0
4.6,4.6,0,0,0,0,1,1,0,0
4.65,4.65,0,0,0,0,1,1,0,0
4.7,4.7,0,0,0,0,1,1,0,0
4.75,4.75,0,0,0,0,1,1,0,0
4.8,4.8,0,0,0,0,1,1,0,0
4.85,4.85,0,0,0,0,1,1,0,0
4.9,4.9,0,0,0,0,1,1,0,0
4.95,4.95,0,0,0,0,1,1,0,0
5,5,0,0,0,0,1,1,0,0
5.05,5.05,0,0,0,0,1,1,0,0
5.1,5.1,0,0,0,0,1,1,0,0
5.15,5.15,0,0,0,0,1,1,0,0
5.2,5.2,0,0,0,0,1,1,0,0
5.25,5.25,0,0,0,0,1,1,0,0
5.3,5.3,0,0,0,0,1,1,0,0
5.35,5.35,0,0,0,0,1,1,0,0
5.4,5.4,0,0,0,0,1,1,0,0
5.45,5.45,0,0,0,0,1,1,0,0
5.5,5.5,0,0,0,0,1,1,0,0
5.55,5.55,0,0,0,0,1,1,0,0
5.6,5.6,0,0,0,0,1,1,0,0
5.65,5.65,0,0,0,0,1,1,0,0
5.7,5.7,0,0,0,0,1,1,0,0
5.75,5.75,0,0,0,0,1,1,0,0
5.8,5.8,0,0,0,0,1,1,0,0
5.85,5.85,0,0,0,0,1,1,0,0
5.9,5.9,0,0,0,0,1,1,0,0
5.95,5.95,-0,0,-0,0,0,1,1,0
6,6,-1,0,-1,0,0,1,1,0
6.05,6.05,-1,0,-1,0,0,1,1,0
6.1,6.1,-1,0,-1,0,0,1,1,0
6.15,6.15,-1,0,-1,0,0,1,1,0
6.2,6.2,-1,0,-1,0,0,1,1,0
6.25,6.25,-1,0,-1,0,0,1,1,0
6.3,6.3,-1,0,-1,0,0,1,1,0
6.35,6.35,-1,0,-1,0,0,1,1,0
6.4,6.4,-1,0,-1,0,0,1,1,0
6.45,6.45,-1,0,-1,0,0,1,1,0
6.5,6.5,-1,0,-1,0,0,1,1,0
6.55,6.55,-1,0,-1,0,0,1,1,0
6.6,6.6,-1,0,-1,0,0,1,1,0
6.65,6.65,-1,0,-1,0,0,1,1,0
6.7,6.7,-1,0,-1,0,0,1,1,0
6.75,6.75,-1,0,-1,0,0,1,1,0
6.8,6.8,-1,0,-1,0,0,1,1,0
6.85,6.85,-1,0,-1,0,0,1,1,1
6.9,6.9,-1,0,-1,0,0,1,1,1
6.95,6.95,-1,0,-1,0,0,0,1,1
7,7,-1,0,-1,0,0,0,1,1
7.05,7.05,-1,0,-1,0,0,0,1,1
7.1,7.1,-1,0,-1,-0,0,0,1,1
7.15,7.15,-1,0,-1,-1,0,0,1,1
7.2,7.2,-1,0,-1,-1,0,0,1,1
7.25,7.25,-1,0,-1,-1,0,0,1,1
7.3,7.3,-1,0,-1,-1,0,0,1,1
7.35,7.35,-1,0,-1,-1,0,0,1,1
7.4,7.4,-1,0,-1,-1,0,0,1,1
7.45,7.45,-1,0,-1,-1,0,0,1,1
7.5,7.5,-1,0,-1,-1,0,0,1,1
7.55,7.55,-1,0,-1,-1,0,0,1,1
7.6,7.6,-1,-1,-1,-1,0,0,1,1
7.65,7.65,-1,-1,-1,-1,0,0,1,1
7.7,7.7,-1,-1,-1,-1,0,0,1,1
7.75,7.75,-1,-1,-1,-1,0,0,1,1
7.8,7.8,-1,-1,-1,-1,0,0,1,1
7.85,7.85,-1,-1,-1,-1,0,0,1,1
7.9,7.9,-1,-1,-1,-1,0,0,1,1
7.95,7.95,-1,-1,-1,-1,0,0,1,1
8,8,-1,-1,-1,-1,0,0,1,1
8.05,8.05,-1,-1,-1,-1,0,0,1,1
8.1,8.1,-1,-1,-1,-1,0,0,1,1
8.15,8.15,-1,-1,-1,-1,0,0,1,1
8.2,8.2,-1,-1,-1,-1,0,0,1,1
8.25,8.25,-1,-1,-1,-1,0,0,1,1
8.3,8.3,-1,-1,-1,-1,0,0,1,1
8.35,8.35,-1,-1,-1,-1,0,0,1,1
8.4,8.4,-1,-1,-1,-1,0,0,1,1
8.45,8.45,-1,-1,-1,-1,0,0,1,1
8.5,8.5,-1,-1,-1,-1,0,0,1,1
8.55,8.55,-1,-1,-1,-1,0,0,1,1
8.6,8.6,-1,-1,-1,-1,0,0,1,1
8.65,8.65,-1,-1,-1,-1,0,0,1,1
8.7,8.7,-1,-1,-1,-1,0,0,1,1
8.75,8.75,-1,-1,-1,-1,0,0,1,1
8.8,8.8,-1,-1,-1,-1,0,0,1,1
8.85,8.85,-1,-1,-1,-1,0,0,1,1
8.9,8.9,-1,-1,-1,-1,0,0,1,1
8.95,8.95,-1,-1,-1,-1,-0,0,1,1
9,9,-0,-1,-0,-1,-1,0,-0,1
9.05,9.05,0,-1,0,-1,-1,0,-1,1
9.1,9.1,0,-1,0,-1,-1,0,-1,1
9.15,9.15,0,-1,0,-1,-1,0,-1,1
9.2,9.2,0,-1,0,-1,-1,0,-1,1
9.25,9.25,0,-1,0,-1,-1,0,-1,1
9.3,9.3,0,-1,0,-1,-1,0,-1,1
9.35,9.35,0,-1,0,-1,-1,0,-1,1
9.4,9.4,0,-1,0,-1,-1,0,-1,1
9.45,9.45,0,-1,0,-1,-1,0,-1,1
9.5,9.5,0,-1,0,-1,-1,0,-1,1
9.55,9.55,0,-1,0,-1,-1,0,-1,1
9.6,9.6,0,-1,0,-1,-1,0,-1,1
9.65,9.65,0,-1,0,-1,-1,0,-1,1
9.7,9.7,0,-1,0,-1,-1,0,-1,1
9.75,9.75,0,-1,0,-1,-1,0,-1,1
9.8,9.8,0,-1,0,-1,-1,0,-1,1
9.85,9.85,0,-1,0,-1,-1,0,-1,1
9.9,9.9,0,-1,0,0,-1,0,-1,1
9.95,9.95,0,0,0,0,-1,0,-1,1
10,10,0,0,0,0,-1,0,-1,-1
10.05,10.05,0,0,0,0,-1,0,-1,-1
10.1,10.1,0,1,0,0,-1,0,-1,-1
10.15,10.15,0,1,0,0,-1,0,-1,-1
10.2,10.2,0,1,0,0,-1,0,-1,-1
10.25,10.25,0,1,0,0,-1,0,-1,-1
10.3,10.3,0,0,0,0,-1,0,-1,-1
10.35,10.35,0,1,0,0,-1,0,-1,-1
10.4,10.4,0,1,0,0,-1,0,-1,-1
10.45,10.45,0,0,0,0,-1,-0,-1,-1
10.5,10.5,0,0,0,0,-1,-1,-1,-1
10.55,10.55,0,0,0,0,-1,-1,-1,-1
10.6,10.6,0,0,0,0,-1,-1,-1,-1
10.65,10.65,0,0,0,0,-1,-1,-1,-1
10.7,10.7,0,0,0,0,-1,-1,-1,-1
10.75,10.75,0,0,0,0,-1,-1,-1,-1
10.8,10.8,0,0,0,0,-1,-1,-1,-1
10.85,10.85,0,0,0,0,-1,-1,-1,-1
10.9,10.9,0,0,0,0,-1,-1,-1,-1
10.95,10.95,0,0,0,0,-1,-1,-1,-1
11,11,0,0,0,0,-1,-1,-1,-1
11.05,11.05,0,0,0,0,-1,-1,-1,-1
11.1,11.1,0,0,0,0,-1,-1,-1,-1
11.15,11.15,0,0,0,0,-1,-1,-1,-1
11.2,11.2,0,0,0,0,-1,-1,-1,-1
11.25,11.25,0,0,0,0,-1,-1,-1,-1
11.3,11.3,0,0,0,0,-1,-1,-1,-1
11.35,11.35,0,0,0,0,-1,-1,-1,-1
11.4,11.4,0,0,0,0,-1,-1,-1,-1
11.45,11.45,0,0,0,0,-1,-1,-1,-1
11.5,11.5,0,0,0,0,-1,-1,-1,-1
11.55,11.55,0,0,0,0,-1,-1,-1,-1
11.6,11.6,0,0,0,0,-1,-1,-1,-1
11.65,11.65,0,0,0,0,-1,-1,-1,-1
11.7,11.7,0,0,0,0,-1,-1,-1,-1
11.75,11.75,0,0,0,0,-1,-1,-1,-1
11.8,11.8,0,0,0,0,-1,-1,-1,-1
11.85,11.85,0,0,0,0,-1,-1,-1,-1
11.9,11.9,0,0,0,0,-1,-1,-1,-1
11.95,11.95,0,0,0,0,-1,-1,-1,-1
12,12,1,0,1,0,0,-1,0,-1
12.05,12.05,1,0,1,0,0,-1,0,-1
12.1,12.1,1,0,1,0,0,-1,0,-1
12.15,12.15,1,0,1,0,0,-1,0,-1
12.2,12.2,1,0,1,0,0,-1,0,-1
12.25,12.25,1,0,1,0,0,-1,0,0
12.3,12.3,1,0,1,0,0,-1,0,0
12.35,12.35,1,0,1,0,0,-1,0,0
12.4,12.4,1,0,1,0,0,-1,0,0
12.45,12.45,1,0,1,0,0,-1,0,0
12.5,12.5,1,0,1,0,0,-1,0,0
12.55,12.55,1,0,1,0,0,-1,0,0
12.6,12.6,1,0,1,0,0,-1,0,0
12.65,12.65,1,0,1,0,0,-1,0,0
12.7,12.7,1,0,1,0,0,-0,0,0
12.75,12.75,1,0,1,0,0,0,0,0
